ENV_DB,USERID,PERSONID,LOGINID,STATUS,TYPE,LICENSENUM,ISLATEST,ISUNLICUSER,ISSELFSERVICEUSER
BASE,RENATAPEREIRA,,,,,O&G_LIMITED,0,0,0
BASE,HEITORGIOPPO,,,,,O&G_LIMITED,0,0,0
BASE,FABIANO.SOUZA,,,,,O&G_LIMITED,0,0,0
BASE,LUCASBRAGANCA,,,,,-,0,1,0
BASE,KLISMANCHAGAS,,,,,-,0,1,0
BASE,ASANTANA,,,,,-,0,1,0
BASE,MARCELOBRITI,,,,,-,0,1,0
BASE,CHARLESPEREIRA,,,,,-,0,1,0
BASE,DOWGLASAREAS,,,,,-,0,1,0
BASE,GABRIELALINO,,,,,O&G_LIMITED,0,0,0
BASE,LUISSILVA,,,,,-,1,1,0
BASE,JOANAFREZE,,,,,-,0,1,0
BASE,TIAGOFREITAS,,,,,O&G_LIMITED,0,0,0
BASE,MARCELLAARAUJO,,,,,-,0,1,0
BASE,WAGNERAZEVEDO,,,,,-,0,1,0
BASE,GABRIELALINO,,,,,-,0,1,0
BASE,LUISACALDERON,,,,,O&G_LIMITED,0,0,0
BASE,FABRIZIOSOBRINHO,,,,,-,0,1,0
BASE,MARCIUSABREU,,,,,-,0,1,0
BASE,GUILHERMECOUTO,,,,,-,0,1,0
BASE,CLAUDIOFARIAS,,,,,-,0,1,0
BASE,CARLOSJUNIOR,,,,,-,0,1,0
BASE,PALOMAFERREIRA,,,,,-,0,1,0
BASE,LARAALVES,,,,,-,0,1,0
BASE,FREDERICOCARDOSO,,,,,-,0,1,0
BASE,JANDERFONSECA,,,,,-,0,1,0
BASE,GUSTAVOCORGOSINHO,,,,,-,0,1,0
BASE,EDWINVILLAGARAY,,,,,-,0,1,0
BASE,ELOIORLANDINI,,,,,-,0,1,0
BASE,THIAGOBASTOS,,,,,-,0,1,0
BASE,SORAYARANGEL,,,,,-,0,1,0
BASE,ALLANMARQUES,,,,,-,1,1,0
BASE,ANGELOSILVA,,,,,-,0,1,0
BASE,HELENAALMEIDA,,,,,-,0,1,0
BASE,PATRICKSILVA,,,,,-,0,1,0
BASE,JONASPINHEIRO,,,,,-,0,1,0
BASE,ANDERSONOLIVEIR,,,,,-,0,1,0
BASE,ANA.FREITAS,,,,,-,0,1,0
BASE,GUSTAVOMONTENEG,,,,,-,0,1,0
BASE,MARIONICOLI,,,,,O&G_LIMITED,0,0,0
BASE,ALESSANDROSANTOS,,,,,O&G_AUTHORIZED,0,0,0
BASE,ALEKSANDROMAICK,,,,,O&G_AUTHORIZED,0,0,0
BASE,EUGENIOCAMPOS,,,,,O&G_LIMITED,0,0,0
BASE,CLAUDIOFARIAS,,,,,O&G_AUTHORIZED,0,0,0
BASE,LEANDROJACOMINI,,,,,O&G_AUTHORIZED,0,0,0
BASE,DOGONCALVES,,,,,O&G_LIMITED,0,0,0
BASE,DIEGORODRIGUES,,,,,O&G_LIMITED,0,0,0
BASE,BASEREADONLY,,,,,O&G_LIMITED,0,0,0
BASE,BKRAMER,,,,,O&G_AUTHORIZED,0,0,0
BASE,DIEGOOTAVIO,,,,,O&G_LIMITED,0,0,0
BASE,ABEATRIZ,,,,,O&G_AUTHORIZED,0,0,0
BASE,JEFFERSONSOUZA,,,,,O&G_LIMITED,0,0,0
BASE,MAXADOOG,,,,,-,0,1,0
BASE,HUGOMALUF,,,,,O&G_AUTHORIZED,0,0,0
BASE,EDUARDOSILVA,,,,,O&G_LIMITED,0,0,0
BASE,BASEREADY,,,,,O&G_LIMITED,0,0,0
BASE,MARLONROBIM,,,,,O&G_LIMITED,0,0,0
BASE,JOSEPITTA,,,,,O&G_AUTHORIZED,0,0,0
BASE,MARCELOPEDRO,,,,,O&G_AUTHORIZED,0,0,0
BASE,MARCELOLAMOGLIA,,,,,O&G_LIMITED,0,0,0
BASE,RUANNSILVA,,,,,O&G_LIMITED,0,0,0
BASE,PEDRODUARTE,,,,,O&G_LIMITED,0,0,0
BASE,CIBELYGOMES,,,,,O&G_LIMITED,0,0,0
BASE,LEANDROROCHA,,,,,O&G_LIMITED,0,0,0
BASE,LENIELJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
BASE,LAIONSOUZA,,,,,O&G_LIMITED,0,0,0
BASE,LUCIANORIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
BASE,FERNANDAALMEIDA,,,,,O&G_LIMITED,0,0,0
BASE,JOSECAMPOS,,,,,O&G_AUTHORIZED,0,0,0
BASE,MURILOBRAZ,,,,,O&G_LIMITED,0,0,0
BASE,PIETROMACHADO,,,,,O&G_LIMITED,0,0,0
BASE,VICTORSANTOS,,,,,O&G_AUTHORIZED,0,0,0
BASE,EMERSONBASTOS,,,,,O&G_LIMITED,0,0,0
BASE,BRUNOCOSTA,,,,,O&G_LIMITED,0,0,0
BASE,JOSRSILVA,,,,,O&G_AUTHORIZED,0,0,0
BASE,LEANDROROCHA,,,,,O&G_LIMITED,0,0,0
BASE,RODRIGOBASTOS,,,,,-,1,1,0
BASE,JOSERAIMUNDO,,,,,-,0,1,0
BASE,MAUROFONSECA,,,,,-,0,1,0
BASE,CAROLINAALMEIDA,,,,,-,0,1,0
BASE,LORENBRANDAO,,,,,-,0,1,0
BASE,IGORTHOMAZ,,,,,-,0,1,0
BASE,ISYSFALTZ,,,,,-,0,1,0
BASE,VICTORBORBA,,,,,-,0,1,0
BASE,LAURANASCIMENTO,,,,,-,0,1,0
BASE,LUISACALDERON,,,,,-,0,1,0
BASE,HELPDESK,,,,,-,0,1,0
BASE,CAMILAFREITAS,,,,,O&G_LIMITED,0,0,0
BASE,PEDROCAVALCANTI,,,,,-,0,1,0
BASE,LUCASCARVALHO,,,,,O&G_LIMITED,0,0,0
BASE,GILSONLOUREIRO,,,,,-,0,1,0
BASE,HELENAALMEIDA,,,,,-,0,1,0
BASE,VANESSASOLIVEIRA,,,,,-,0,1,0
BASE,AGATHAALVARENGA,,,,,-,0,1,0
BASE,RUTHSILVA,,,,,O&G_LIMITED,0,0,0
BASE,HELPDESK,,,,,O&G_LIMITED,0,0,0
BASE,MARCELOLEONARDO,,,,,O&G_LIMITED,0,0,0
BASE,EDILSONVIANA,,,,,O&G_LIMITED,0,0,0
BASE,JOAOPINHEIRO,,,,,-,0,1,0
BASE,PYERREDACTTES,,,,,-,1,1,0
BASE,VITORRIBEIRO,,,,,-,0,1,0
BASE,ITEAM2,,,,,-,0,0,1
BASE,IGORKLEM,,,,,-,0,1,0
BASE,SIDNEISCHOTT,,,,,-,0,1,0
BASE,WLADMIRSILVA,,,,,O&G_LIMITED,0,0,0
BASE,VICTORIASILVA,,,,,O&G_LIMITED,0,0,0
BASE,LUCIANOJUNIOR,,,,,-,0,1,0
BASE,LUCASPORTES,,,,,-,0,1,0
BASE,FRANCISCOCARVALHAL,,,,,-,0,1,0
BASE,DENYSILVA,,,,,-,1,1,0
BASE,GUSTAVOBOMFIM,,,,,-,0,1,0
BASE,MARCIOMAGALHAES,,,,,O&G_LIMITED,0,0,0
BASE,LUCASMACHADO,,,,,-,0,1,0
BASE,FABIOMURTEIRA,,,,,O&G_LIMITED,0,0,0
BASE,JOSESILVA,,,,,-,0,1,0
BASE,ERICACARVALHO,,,,,O&G_LIMITED,0,0,0
BASE,HENRIQUEGOUVEIA,,,,,-,1,1,0
BASE,DIANAAMORIM,,,,,-,0,1,0
BASE,HENRIQUEAGUIAR,,,,,-,0,1,0
BASE,CELIAPESSANHA,,,,,-,0,1,0
BASE,A.SANTIAGO,,,,,-,0,1,0
BASE,LGUIDA,,,,,O&G_LIMITED,0,0,0
BASE,RCATAIDE,,,,,O&G_LIMITED,0,0,0
BASE,ERICALISBOA,,,,,-,0,1,0
BASE,MICHIELDENHOLLANDER,,,,,-,0,1,0
BASE,GUILHERMEBARCELOS,,,,,-,0,1,0
BASE,JOAOVITOROLIVEIRA,,,,,-,0,1,0
BASE,VINICIUSROCHA,,,,,-,0,1,0
BASE,STEVEWENTWORTH,,,,,-,0,1,0
BASE,FERNANDAALMEIDA,,,,,-,0,1,0
BASE,LAIONSOUZA,,,,,-,0,1,0
BASE,HASSLERLEAL,,,,,-,0,1,0
BASE,EMERSONPEREIRA,,,,,-,0,1,0
BASE,DACIANLAZA,,,,,-,0,1,0
BASE,RODRIGOMENDES,,,,,-,0,1,0
BASE,GUSTAVOSERRONI,,,,,-,0,1,0
BASE,LARAKLEM,,,,,O&G_LIMITED,0,0,0
BASE,GUILHERMEESTEVES,,,,,-,0,1,0
BASE,THIAGOBASTOS,,,,,O&G_LIMITED,0,0,0
BASE,RONALDOFERREIRA,,,,,-,0,1,0
BASE,PALOMAFERREIRA,,,,,-,0,1,0
BASE,ALEXANDREPECANHA,,,,,O&G_LIMITED,0,0,0
BASE,AYRTONSILVA,,,,,-,0,1,0
BASE,RAFAELAUAD,,,,,-,0,1,0
BASE,MARCELOSENA,,,,,-,0,1,0
BASE,GUSTAVOBATISTA,,,,,-,0,1,0
BASE,SIMONEALVES,,,,,-,0,1,0
BASE,ANGELASAVI,,,,,-,1,1,0
BASE,NATHALIACOSTA,,,,,-,0,1,0
BASE,JHONATANSANTOS,,,,,-,0,1,0
BASE,JOABROSA,,,,,-,0,1,0
BASE,YASMINBARBOSA,,,,,-,0,1,0
BASE,PATRICIACAMACHO,,,,,-,0,1,0
BASE,WILTONOLIVEIRA,,,,,-,0,1,0
BASE,DALILARODRIGUES,,,,,-,0,1,0
BASE,ANDREWSOIMPIO,,,,,-,0,1,0
BASE,THIAGOBRAGA,,,,,-,0,1,0
BASE,ERICACARVALHO,,,,,-,0,1,0
BASE,OSIELBARRETO,,,,,-,1,1,0
BASE,MARIANAROCHA,,,,,-,0,1,0
BASE,PATRICKPIRES,,,,,-,0,1,0
BASE,FERNANDAALMEIDA,,,,,-,0,1,0
BASE,LUCASANGELIM,,,,,-,0,1,0
BASE,ISYSFALTZ,,,,,-,0,1,0
BASE,LETICIALEITE,,,,,-,0,1,0
BASE,VICTORBORBA,,,,,-,1,1,0
BASE,MARCELLAAYRES,,,,,-,0,1,0
BASE,SIMONEALVES,,,,,-,0,1,0
BASE,VANESSASANTOS,,,,,O&G_LIMITED,0,0,0
BASE,SIDNEISCHOTT,,,,,-,0,1,0
BASE,SERGIOSAPUCAIA,,,,,O&G_LIMITED,0,0,0
BASE,CHADCOVERLY,,,,,-,0,1,0
BASE,LEANDROCALDAS,,,,,-,0,1,0
BASE,NICHOLASGOUVEIA,,,,,O&G_LIMITED,0,0,0
BASE,NICHOLASGOUVEIA,,,,,-,0,1,0
BASE,GUSTAVOTAKAMA,,,,,-,0,1,0
BASE,ALESSANDROPASINI,,,,,-,0,1,0
BASE,LARAALVES,,,,,-,0,1,0
BASE,AYRTONSILVA,,,,,-,1,1,0
BASE,THIAGOHOMEM,,,,,-,0,1,0
BASE,BRUNOMOALLEM,,,,,-,0,1,0
BASE,IVANBRITO,,,,,-,0,1,0
BASE,EMILLYNOGUEIRA,,,,,-,0,1,0
BASE,GUILHERMECOUTO,,,,,-,0,1,0
BASE,ERICALISBOA,,,,,-,0,1,0
BASE,RENATOLIMA,,,,,O&G_LIMITED,0,0,0
BASE,EDWINVILLAGARAY,,,,,-,0,1,0
BASE,PALOMAFERREIRA,,,,,-,0,1,0
BASE,SONIACOSTA,,,,,O&G_LIMITED,0,0,0
BASE,PAULOMARTINS,,,,,O&G_LIMITED,0,0,0
BASE,PERLAFERNANDES,,,,,-,0,1,0
BASE,ITEAM2,,,,,O&G_LIMITED,0,0,0
BASE,PAULOMARTINS,,,,,-,0,1,0
BASE,WANDERLANSANTO,,,,,-,0,1,0
BASE,RODRIGOGUIMARAES,,,,,O&G_LIMITED,0,0,0
BASE,WAGNERAZEVEDO,,,,,-,0,1,0
BASE,ELAINESILVA,,,,,O&G_LIMITED,0,0,0
BASE,HELAZAROLUIZ,,,,,-,0,1,0
BASE,BRUNOKATO,,,,,-,0,1,0
BASE,FABIOMURTEIRA,,,,,O&G_LIMITED,0,0,0
BASE,WILLIAMCUNHA,,,,,-,0,1,0
BASE,MARIAFREITAS,,,,,-,0,1,0
BASE,MARCIOMAGALHAES,,,,,O&G_LIMITED,0,0,0
BASE,PATRICIALIMA,,,,,-,0,1,0
BASE,NACIBHADDAD,,,,,-,0,1,0
BASE,ANACARNEIRO,,,,,O&G_LIMITED,0,0,0
BASE,CARLOSCSANTOS,,,,,-,0,1,0
BASE,ROBERVALSALES,,,,,O&G_LIMITED,0,0,0
BASE,COGNOS,,,,,-,0,1,0
BASE,NATHALIAMACHADO,,,,,-,0,1,0
BASE,RENANASSEF,,,,,-,0,1,0
BASE,WENDELLLINHARES,,,,,-,0,1,0
BASE,FABIANAMEIRELES,,,,,-,0,1,0
BASE,FABIOSOUZA,,,,,-,0,1,0
BASE,PATRICKMACHADO,,,,,-,0,1,0
BASE,RAONIBATISTA,,,,,-,0,1,0
BASE,VANESSAOLIVEIRA,,,,,O&G_LIMITED,0,0,0
BASE,LUCASSOUZA,,,,,-,0,1,0
BASE,THAYNAMARTINS,,,,,-,0,1,0
BASE,VITORRIBEIRO,,,,,-,0,1,0
BASE,NILTONBASTOS,,,,,-,0,1,0
BASE,NICHOLASGOUVEIA,,,,,-,0,0,1
BASE,KLISMANCHAGAS,,,,,-,0,1,0
BASE,NATHALIAMACHADO,,,,,O&G_LIMITED,0,0,0
BASE,THIAGOMESSIAS,,,,,-,0,1,0
BASE,WESLEYSOUZA,,,,,-,0,1,0
BASE,RONALDOFERREIRA,,,,,-,0,1,0
BASE,AARONCAMPBELL,,,,,-,0,1,0
BASE,CARLOSMARIANO,,,,,-,0,1,0
BASE,THIAGOSILVEIRA,,,,,O&G_LIMITED,0,0,0
BASE,VICTORIASILVA,,,,,-,0,1,0
BASE,LEONARDOMOREIRA,,,,,-,0,1,0
BASE,FABRIZIOSOBRINHO,,,,,-,0,1,0
BASE,ADRIANBALZANA,,,,,-,0,1,0
BASE,LICIAAVENA,,,,,-,0,1,0
BASE,FELIPEMENEZES,,,,,-,0,1,0
BASE,LEONARDODOURADO,,,,,-,0,1,0
BASE,CARLOSJUNIOR,,,,,-,0,1,0
BASE,IVANBRITO,,,,,-,0,1,0
BASE,DIEGOMORGADE,,,,,-,0,1,0
BASE,CLAUDIOUEHARA,,,,,-,0,1,0
BASE,CINTHIAPESSANHA,,,,,-,0,1,0
BASE,APPEREIRA,,,,,-,1,1,0
BASE,FELIPEVSILVA,,,,,-,0,1,0
BASE,RENATAPEREIRA,,,,,O&G_LIMITED,0,0,0
BASE,MATHEUSSIQUEIRA,,,,,-,0,1,0
BASE,C.MONTEIRO,,,,,-,0,1,0
BASE,WALLACESIQUEIRA,,,,,-,1,1,0
BASE,JONATASFERNANDE,,,,,-,0,1,0
BASE,JULIANALIRIO,,,,,-,0,1,0
BASE,PALOMACORREIA,,,,,-,0,1,0
BASE,LEONESETENTA,,,,,-,0,1,0
BASE,FLAVIAFEITOSA,,,,,-,0,1,0
BASE,RODRIGOBERTI,,,,,-,0,1,0
BASE,ROBERTOSILVA,,,,,-,0,1,0
BASE,SONIACOSTA,,,,,-,0,1,0
BASE,ENZOAZEVEDO,,,,,-,0,1,0
BASE,JONATASFERNANDES,,,,,-,0,1,0
BASE,TATIANASOUZA,,,,,-,0,1,0
BASE,DIEGOCOUTO,,,,,-,0,1,0
BASE,MATEUSLUIZ,,,,,-,0,1,0
BASE,LUCIANOCABRAL,,,,,-,0,1,0
BASE,PEDROLORA,,,,,-,0,1,0
BASE,RENATACOLIN,,,,,-,0,1,0
BASE,LINEUNETO,,,,,-,0,1,0
BASE,RODRIGOGUIMARAES,,,,,-,0,1,0
BASE,GUSTAVOCORGOSINHO,,,,,-,0,1,0
BASE,ITEAM2,,,,,-,0,1,0
BASE,BENRADU,,,,,-,0,1,0
BASE,LEOSANDOVAL,,,,,-,0,1,0
BASE,AARONCAMPBELL,,,,,-,0,1,0
BASE,CLAUDIOFARIAS,,,,,-,0,1,0
BASE,MEQUESILVA,,,,,-,0,1,0
BASE,LUIZAMARELI,,,,,-,0,1,0
BASE,KARINYMIRANDA,,,,,-,0,1,0
BASE,RENATAPEREIRA,,,,,-,0,1,0
BASE,HELPDESK,,,,,-,0,1,0
BASE,MARCIOMAGALHAES,,,,,-,0,1,0
BASE,SONIACOSTA,,,,,-,0,1,0
BASE,ELAINESILVA,,,,,-,0,1,0
BASE,FABIOMURTEIRA,,,,,-,0,1,0
BASE,VANESSASANTOS,,,,,-,0,1,0
BASE,TIAGOFREITAS,,,,,-,0,1,0
BASE,DALILARODRIGUES,,,,,-,0,1,0
BASE,ROBERTATOSTES,,,,,-,0,1,0
BASE,MARCIACRUZ,,,,,-,1,1,0
BASE,ADRIANOCALIXTO,,,,,-,0,1,0
BASE,HAGATAOLIVEIRA,,,,,-,0,1,0
BASE,LINEUNETO,,,,,-,0,1,0
BASE,ALISSONBARROS,,,,,-,0,1,0
BASE,ALMIRFILHO,,,,,-,0,1,0
BASE,MXINTADM,,,,,-,0,1,0
BASE,HIAGOPACHECO,,,,,O&G_LIMITED,0,0,0
BASE,PEDROVINICIUS,,,,,O&G_AUTHORIZED,0,0,0
BASE,HELCIOYASSUO,,,,,O&G_LIMITED,0,0,0
BASE,SULAMITAMUNIZ,,,,,O&G_LIMITED,0,0,0
BASE,CONSUELOCAMPELLO,,,,,O&G_LIMITED,0,0,0
BASE,AFREIRE,,,,,O&G_AUTHORIZED,0,0,0
BASE,GERALDOJUNIOR,,,,,O&G_LIMITED,0,0,0
BASE,EDILSONVIANA,,,,,O&G_LIMITED,0,0,0
BASE,MARCELOAZEVEDO,,,,,O&G_AUTHORIZED,0,0,0
BASE,LUANCARD,,,,,O&G_AUTHORIZED,0,0,0
BASE,PEDROESTRELA,,,,,O&G_AUTHORIZED,0,0,0
BASE,USERTESTE1,,,,,O&G_AUTHORIZED,0,0,0
BASE,JOSEHALMEIDA,,,,,O&G_LIMITED,0,0,0
BASE,BPETRONILHO,,,,,O&G_AUTHORIZED,0,0,0
BASE,WLADMYRCALLADO,,,,,O&G_LIMITED,0,0,0
BASE,TAMIRESKLEM,,,,,O&G_AUTHORIZED,0,0,0
BASE,PATRICKLEAL,,,,,O&G_LIMITED,0,0,0
BASE,ELTONNEVES,,,,,O&G_AUTHORIZED,0,0,0
BASE,RAFAELPASCOAL,,,,,O&G_LIMITED,0,0,0
BASE,HEITORGIOPPO,,,,,O&G_LIMITED,0,0,0
BASE,ISABELAPODORA,,,,,O&G_LIMITED,0,0,0
BASE,PAMELAOLIVEIRA,,,,,O&G_LIMITED,0,0,0
BASE,RAFAELHORTA,,,,,O&G_LIMITED,0,0,0
BASE,VINICIUSLIMA,,,,,O&G_LIMITED,0,0,0
BASE,TULIOCESAR,,,,,O&G_AUTHORIZED,0,0,0
BASE,FRANCISRIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
BASE,MARCELOLEONARDO,,,,,O&G_LIMITED,0,0,0
BASE,RENANAVNER,,,,,-,0,1,0
BASE,ANDRESILVA,,,,,O&G_LIMITED,0,0,0
BASE,WEVERTONNAZARIO,,,,,O&G_LIMITED,0,0,0
BASE,CICEROGUIMARAES,,,,,O&G_LIMITED,0,0,0
BASE,PGARAT,,,,,O&G_AUTHORIZED,0,0,0
BASE,CICEROHOLANDA,,,,,O&G_AUTHORIZED,0,0,0
BASE,LUIFORMAGGINI,,,,,O&G_AUTHORIZED,0,0,0
BASE,MARIAFRIEDHEIM,,,,,O&G_AUTHORIZED,0,0,0
BASE,RAFAELAUAD,,,,,O&G_LIMITED,0,0,0
BASE,SORAYARANGEL,,,,,O&G_LIMITED,0,0,0
BASE,ERNANECARVALHAL,,,,,O&G_LIMITED,0,0,0
BASE,ALANBARROSO,,,,,O&G_LIMITED,0,0,0
BASE,CHARLESPEREIRA,,,,,O&G_LIMITED,0,0,0
BASE,FILLIPESILVA,,,,,O&G_LIMITED,0,0,0
BASE,ROBERTAAP,,,,,O&G_LIMITED,0,0,0
BASE,FABBIOLEITE,,,,,O&G_AUTHORIZED,0,0,0
BASE,RAFAELFONTANA,,,,,O&G_LIMITED,0,0,0
BASE,DANIELLEROSSLER,,,,,O&G_LIMITED,0,0,0
BASE,FABIANACUNHA,,,,,O&G_AUTHORIZED,0,0,0
BASE,HELCIOCOLODETE,,,,,O&G_LIMITED,0,0,0
BASE,CARLOSMARIANO,,,,,O&G_LIMITED,0,0,0
BASE,MARCIOMOLINARI,,,,,O&G_LIMITED,0,0,0
BASE,DARLANDOREA,,,,,O&G_LIMITED,0,0,0
BASE,RENATAANDRADE,,,,,O&G_LIMITED,0,0,0
BASE,MARCELOMATOS,,,,,O&G_LIMITED,0,0,0
BASE,LEONARDOFERREIRA,,,,,O&G_LIMITED,0,0,0
BASE,USERDOUGLAS,,,,,O&G_AUTHORIZED,0,0,0
BASE,ALEXANDREANDRADE,,,,,O&G_LIMITED,0,0,0
BASE,USERTEST,,,,,O&G_AUTHORIZED,0,0,0
BASE,GABRIELROCHA,,,,,O&G_LIMITED,0,0,0
BASE,TESTEMAINT,,,,,O&G_LIMITED,0,0,0
BASE,LUCASOARAUJO,,,,,O&G_LIMITED,0,0,0
BASE,URSULADIAS,,,,,O&G_LIMITED,0,0,0
BASE,ARVINDSREEKUMAR,,,,,O&G_LIMITED,0,0,0
BASE,LUIZCSANTOS,,,,,O&G_LIMITED,0,0,0
BASE,THIAGOLOUZA,,,,,O&G_LIMITED,0,0,0
BASE,MOISESSELLOS,,,,,O&G_LIMITED,0,0,0
BASE,VEDRANMOHOROVIC,,,,,O&G_LIMITED,0,0,0
BASE,SANJINTOMIC,,,,,O&G_LIMITED,0,0,0
BASE,NILSONCANDIDO,,,,,O&G_LIMITED,0,0,0
BASE,WAGNERWYATT,,,,,O&G_AUTHORIZED,0,0,0
BASE,GERALDOCABECEIRAS,,,,,O&G_LIMITED,0,0,0
BASE,EUGENIOCAICEDO,,,,,O&G_LIMITED,0,0,0
BASE,BRUNOMACHADO,,,,,O&G_LIMITED,0,0,0
BASE,JOSERFERREIRA,,,,,O&G_LIMITED,0,0,0
BASE,PRTG_MONITORA,,,,,O&G_LIMITED,0,0,0
BASE,USERREPARO,,,,,O&G_AUTHORIZED,0,0,0
BASE,OLIVIAJULIANELLI,,,,,O&G_LIMITED,0,0,0
BASE,MATTHEUSBELAN,,,,,O&G_LIMITED,0,0,0
BASE,MARINAS,,,,,O&G_LIMITED,0,0,0
BASE,JOSEDSOUZA,,,,,O&G_LIMITED,0,0,0
BASE,GUSTAVOCANARIO,,,,,O&G_LIMITED,0,0,0
BASE,NICOLESILVEIRA,,,,,O&G_AUTHORIZED,0,0,0
BASE,ROBERTATOSTES,,,,,O&G_LIMITED,0,0,0
BASE,MATHEUSROCHA,,,,,-,0,1,0
BASE,TIBERIOSEGUNDO,,,,,O&G_AUTHORIZED,0,0,0
BASE,VIVIANFREITAS,,,,,O&G_LIMITED,0,0,0
BASE,ANABARCELOS,,,,,O&G_LIMITED,0,0,0
BASE,PIETROSALES,,,,,O&G_LIMITED,0,0,0
BASE,ELIDANASCIMENTO,,,,,O&G_LIMITED,0,0,0
BASE,ANNARIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
BASE,NAIANISANTO,,,,,O&G_AUTHORIZED,0,0,0
BASE,HERBSONSANTOS,,,,,O&G_LIMITED,0,0,0
BASE,FABIOSOUZA,,,,,O&G_LIMITED,0,0,0
BASE,FABIORITA,,,,,O&G_LIMITED,0,0,0
BASE,AGATHAALVARENGA,,,,,O&G_AUTHORIZED,0,0,0
BASE,MARCOSSAMPAIO,,,,,O&G_LIMITED,0,0,0
BASE,RAPHARES,,,,,O&G_AUTHORIZED,0,0,0
BASE,BRUNOZULLO,,,,,O&G_LIMITED,0,0,0
BASE,FAMARAL,,,,,O&G_AUTHORIZED,0,0,0
BASE,LUCASSOUZA,,,,,O&G_AUTHORIZED,0,0,0
BASE,PARTHUR,,,,,O&G_AUTHORIZED,0,0,0
BASE,RENATOLIMA,,,,,O&G_LIMITED,0,0,0
BASE,TATIANAREIS,,,,,O&G_LIMITED,0,0,0
BASE,VANESSASANTOS,,,,,O&G_LIMITED,0,0,0
BASE,USERTESTE45,,,,,O&G_LIMITED,0,0,0
BASE,PAULOCOSTA,,,,,O&G_AUTHORIZED,0,0,0
BASE,LORENNZORODRIGUES,,,,,O&G_LIMITED,0,0,0
BASE,TIAGOFREITAS,,,,,O&G_LIMITED,0,0,0
BASE,FABRICIOAPOLINARIO,,,,,O&G_LIMITED,0,0,0
BASE,JAMESREGAN,,,,,O&G_LIMITED,0,0,0
BASE,RENATOPREVATTO,,,,,O&G_LIMITED,0,0,0
BASE,NICOLEGOMES,,,,,O&G_LIMITED,0,0,0
BASE,HENRIQUEPEREIRA,,,,,O&G_AUTHORIZED,0,0,0
BASE,ISABELABUITRAGO,,,,,O&G_LIMITED,0,0,0
BASE,JONATASPEDROSA,,,,,O&G_LIMITED,0,0,0
BASE,ARYSOUZANETO,,,,,O&G_AUTHORIZED,0,0,0
BASE,USERTESTE5,,,,,O&G_LIMITED,0,0,0
BASE,MARCOSFREITAS,,,,,O&G_LIMITED,0,0,0
BASE,ISABELABUITRAGO,,,,,O&G_AUTHORIZED,0,0,0
BASE,SIMONEALVES,,,,,O&G_LIMITED,0,0,0
BASE,LUCIANOJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
BASE,JOSEIGNACIO,,,,,O&G_AUTHORIZED,0,0,0
BASE,RUTHSILVA,,,,,O&G_LIMITED,0,0,0
BASE,MARCELOAZEVEDO,,,,,O&G_LIMITED,0,0,0
BASE,STEPHENWENTWORTH,,,,,O&G_AUTHORIZED,0,0,0
BASE,EMERSONBASTOS,,,,,O&G_AUTHORIZED,0,0,0
BASE,FERNANDOMENDONCA,,,,,-,0,1,0
BASE,MAUROCUNHA,,,,,-,0,1,0
BASE,LETICIALACERDA,,,,,-,1,1,0
BASE,FLAVIOFIALHO,,,,,-,1,1,0
BASE,LUCASFESSEL,,,,,-,0,1,0
BASE,DIEGORODRIGUES,,,,,-,0,1,0
BASE,LEANDROCOUTO,,,,,-,0,1,0
BASE,BRUNOCOSTA,,,,,-,0,1,0
BASE,VANESSALESSA,,,,,-,0,1,0
BASE,ADEMIRJUNIOR,,,,,-,0,1,0
BASE,ISAACOLIVEIRA,,,,,-,0,1,0
BASE,FERNANDANOGUEIRA,,,,,-,0,1,0
BASE,USERTESTE,,,,,-,0,1,0
BASE,NEIDSONSOUZA,,,,,-,0,1,0
BASE,MARLONROBIM,,,,,-,0,1,0
BASE,BCORDEBEL,,,,,-,0,1,0
BASE,ROBSONSOUZA,,,,,-,0,1,0
BASE,TULIOCESAR,,,,,-,0,1,0
BASE,LENIELJUNIOR,,,,,-,0,1,0
BASE,THIAGOSILVEIRA,,,,,-,0,1,0
BASE,FREDERICOBENEVENUTT,,,,,-,0,1,0
BASE,JOSEIGNACIO,,,,,-,0,1,0
BASE,JOAOPINHEIRO,,,,,-,0,1,0
BASE,ALINEAMANCIO,,,,,-,0,1,0
BASE,CICEROHOLANDA,,,,,-,0,1,0
BASE,RAFAELFONTANA,,,,,-,0,1,0
BASE,LEONARDOFERREIRA,,,,,-,0,1,0
BASE,PIETROSALES,,,,,-,0,1,0
BASE,GEORGEMEDEIROS,,,,,-,1,1,0
BASE,LUCASSOUZA,,,,,-,0,1,0
BASE,HENRIQUEPEREIRA,,,,,-,0,1,0
BASE,JULIAMELO,,,,,-,0,1,0
BASE,RAPHAELARAUJO,,,,,-,0,1,0
BASE,CLARISSERODRIGUES,,,,,O&G_LIMITED,0,0,0
BASE,ADHARALEAO,,,,,O&G_LIMITED,0,0,0
BASE,MAUROCUNHA,,,,,O&G_LIMITED,0,0,0
BASE,DIEGOESTEFANI,,,,,O&G_AUTHORIZED,0,0,0
